Bevl_1;Bevl_2;Bevl_3;Burn1_1;Burn1_2;Burn1_3;Burn1_4;Mot_Stress_1;Mot_Stress_2;Mot_Stress_4;Onnodige_stress_1;Onnodige_stress_2;Onnodige_stress_3;Onnodige_stress_4;Onnodige_stress_5;Onnodige_stress_6;Onnodige_stress_7;Leefst;Cantrill;Depr_1;Depr_2;Depr_3;Depr_4;Depr_5;Depr_6;Depr_7;Depr_8;StPunt_beh;Cijfer_huidig_1;Vertr;StopInt;Hulp_1;Hulp_2;Hulp_3;Bekendgebruik_1;Bekendgebruik_2;Bekendgebruik_3;Bekendgebruik_4;Bekendgebruik_5;Bekendgebruik_6;Bekendgebruik_7;Cogn_Eng1_1;Cogn_Eng1_2;Cogn_Eng1_3;Cogn_Eng1_4;Cogn_Eng1_5;Cogn_Eng1_6;Cogn_Eng2_1;Cogn_Eng2_2;Cogn_Eng2_3;Cogn_Eng2_4;Cogn_Eng2_5;Cogn_Eng2_6;Cogn_Eng2_7;Cogn_Eng2_8;Partici1_1;Partici1_2;Partici1_3;Partici1_4;Stopint2;Zorg_1;Zorg_2;Zorg_3;Zorg_4;Zorg_5;Zorg_6;Pres_1;Pres_2;Veer_1;Veer_2;Veer_3;Veer_4;Veer_5;Veer_6;Cogregiedocent_1;Cogregiedocent_2;Cogregiedocent_3;Cogregiedocent_4;Cogregiedocent_5;Cogregiedocent_6;Extr_eng2_1;Extr_eng2_2;Extr_eng2_3;Soc_veilig;Soc_veilig_stelling_1;Soc_veilig_stelling_2;Soc_veilig_stelling_3;Soc_veilig_stelling_4;Soc_veilig_stelling_5;Domein;Geslacht;Leeftijd;Locatie;Studiejaar;Uitwissel;Vooropleid;Woonsit
3;4;4;2;3;3;3;3.8;3;3.8;3;4;2;3;4;4;3;4;3.4;1;2.33;2.33;3.67;1;3.67;1;2.33;30;3.8;1.8;1;1;1;1;3;1;3;1;1;1;1;4;4;2;4;4;4;4;2;3;3;3;5;2;4;3;1;3;3;5;2;2;3;4;1;4;3;2;3;3;2;3;3;2;4;2;4;4;4;3;3;4;2;1;4;4;2;3;4;Creative Business (CB);Vrouw;19;Rotterdam;3;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;3;3;3;2;2;2;3.8;1.8;2.6;3;4;3;5;5;5;1;5;3;1;2.33;1;3.67;2.33;3.67;2.33;2.33;0;3.96;1.8;5;1;1;1;3;3;3;3;3;3;3;3;4;3;4;3;5;4;4;4;4;2;5;2;3;5;5;5;5;5;2;1;4;5;5;2;4;2;4;2;1;1;4;1;4;5;3;2;3;4;4;3;4;1;5;4;4;2;4;Techniek, Ontwerpen en Informatica (TOI);Man;24;Delft;3;1;Vwo;Met een of enkele huisgenoten / vrienden (geen relatie)
3;3;3;4;4;2;3;3.4;1.8;2.6;4;4;2;4;2;3;;4;3.4;1;2.33;1;3.67;1;3.67;1;1;5;4;1.8;1;3;1;1;3;3;3;3;3;3;3;4;3;1;3;3;4;4;4;3;2;3;5;3;3;3;1;1;1;5;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;Techniek, Ontwerpen en Informatica (TOI);Man;24;Alkmaar;3;1;Havo;Bij mijn ouder(s)/verzorger(s)
1;2;2;4;4;4;4;1.4;5;1.4;3;3;2;4;4;4;5;3;2.6;3.67;3.67;2.33;3.67;2.33;3.67;2.33;3.67;10;3.88;1.8;5;5;1;5;3;1;3;1;1;1;1;3;3;4;4;2;3;3;3;2;3;2;5;3;3;3;4;2;2;5;4;4;4;2;3;2;5;4;3;4;4;3;3;2;4;3;4;3;3;3;4;3;3;1;4;3;3;3;3;Onderwijs en Innovatie (ONI);Vrouw;25;Rotterdam;3;1;Mbo;Bij mijn ouder(s)/verzorger(s)
2;4;2;3;2;2;2;3.4;3.4;3.8;2;3;;3;4;3;4;4;3.8;2.33;2.33;1;3.67;1;3.67;1;2.33;30;3.4;2.6;1;1;1;1;3;1;3;3;1;1;1;4;4;3;5;5;5;4;4;4;2;3;4;3;4;4;1;2;2;5;3;3;2;3;3;2;2;3;4;2;2;2;3;2;4;4;5;4;4;4;4;2;4;1;4;4;3;3;4;Business, Finance and Law (BFL);Man;20;Rotterdam;3;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;3;3;3;2;3;2;3.4;3.4;4.2;3;3;1;4;;5;;3;3.4;2.33;2.33;1;3.67;2.33;3.67;2.33;3.67;15;3.44;1.8;1;5;5;1;3;1;5;5;1;1;1;3;5;4;4;5;5;4;4;5;4;5;5;4;4;5;5;3;3;5;3;4;4;5;4;4;3;4;2;4;4;4;2;4;5;5;4;3;4;4;5;4;4;1;4;4;4;3;3;Creative Business (CB);Man;23;Rotterdam;3;1;Havo;Met een of enkele huisgenoten / vrienden (geen relatie)
2;3;2;5;5;5;5;1.8;4.2;1.8;1;4;2;2;5;;;3;2.2;5;2.33;3.67;1;3.67;1;5;5;18;3.4;3.4;5;1;1;3;1;1;1;1;1;1;1;3;2;3;2;2;3;2;2;3;2;3;4;3;3;3;3;3;3;5;;;;;;;5;5;;;;;;;;;;;;;;;;;;;;;;Business, Finance and Law (BFL);Man;25;Den Haag;3;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;4;4;4;4;5;4;3.8;4.6;3.4;5;4;5;5;5;5;4;3;3;2.33;5;5;3.67;1;2.33;1;5;120;3.44;4.2;1;3;1;3;3;1;5;1;1;1;1;5;4;4;5;4;4;4;4;4;4;3;5;3;4;5;3;1;1;5;5;3;4;4;5;3;5;3;4;4;4;4;2;3;3;4;4;3;4;4;1;1;1;1;4;4;2;2;3;Techniek, Ontwerpen en Informatica (TOI);Man;25;Alkmaar;3;1;Mbo;Anders
2;2;2;4;3;4;4;2.2;4.2;2.6;1;4;2;5;3;5;5;3;3.8;1;2.33;3.67;5;2.33;5;2.33;2.33;0;1;1.8;5;3;1;1;3;1;1;3;1;1;1;3;2;4;3;3;4;3;4;2;2;4;4;2;2;4;1;1;1;5;4;1;3;1;1;2;5;2;2;4;4;5;2;4;5;5;3;2;3;3;4;3;3;1;4;4;2;1;3;Creative Business (CB);Vrouw;19;Den Haag;3;1;Havo;Bij mijn ouder(s)/verzorger(s)
1;2;1;1;1;1;5;1.4;1;1.4;1;2;1;2;2;2;1;4;4.2;1;1;2.33;5;1;5;1;1;0;1;1.8;5;1;1;1;3;1;5;1;1;1;1;1;2;4;5;1;5;2;5;3;1;1;5;1;3;1;1;1;1;3;3;1;5;3;3;3;1;3;3;2;3;3;3;3;2;4;3;2;4;2;2;3;2;1;4;4;4;2;3;Creative Business (CB);Vrouw;24;Den Haag;3;1;Mbo;Bij mijn ouder(s)/verzorger(s)
3;3;3;4;2;2;3;3.4;4.2;3.4;;4;;2;3;4;;4;3.4;2.33;3.67;3.67;2.33;1;2.33;2.33;2.33;40;3.8;2.6;5;1;1;1;3;3;3;3;3;1;1;4;3;3;4;4;4;4;4;3;3;3;3;3;3;3;2;2;2;5;;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;Gezondheid, Sport en Welzijn (GSW);Man;29;Haarlem;3;1;Mbo;Met mijn partner / een relatie
2;3;2;3;2;3;2;3.8;2.6;3.4;1;2;1;2;2;2;1;3;3.4;1;1;1;3.67;1;3.67;1;2.33;147;3.4;2.6;1;1;1;1;3;1;3;1;1;1;1;3;4;3;4;5;5;3;3;4;4;2;5;4;4;2;1;1;1;5;2;1;2;3;2;1;4;1;4;3;2;2;3;3;3;3;4;3;4;4;3;4;2;1;4;4;4;5;5;Techniek, Ontwerpen en Informatica (TOI);Man;22;Haarlem;3;1;Mbo;Bij mijn ouder(s)/verzorger(s)
2;3;3;4;4;4;4;2.2;2.6;2.2;3;2;1;3;4;3;2;2;3.4;3.67;3.67;3.67;2.33;1;2.33;3.67;3.67;124;3.2;1.8;1;5;5;5;3;1;5;3;1;1;1;2;3;4;4;3;4;3;2;3;2;2;2;2;3;2;2;2;2;5;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;Techniek, Ontwerpen en Informatica (TOI);Man;22;Alkmaar;3;1;Mbo;Bij mijn ouder(s)/verzorger(s)
2;3;2;3;3;3;4;3.4;3.4;3.4;3;4;4;4;4;4;3;4;3.8;2.33;3.67;3.67;3.67;1;3.67;2.33;3.67;210;4.04;1.8;1;3;1;5;3;1;3;1;1;5;1;3;4;2;4;3;3;3;2;2;2;3;4;3;3;2;2;3;3;5;2;3;4;4;4;3;4;4;3;2;2;2;3;2;3;4;3;3;4;3;4;3;3;1;3;2;3;3;3;Creative Business (CB);Vrouw;23;Haarlem;4;1;Mbo;Bij mijn ouder(s)/verzorger(s)
3;3;2;4;3;5;4;2.6;3.4;2.6;3;2;2;3;4;3;4;3;3.4;3.67;3.67;1;3.67;2.33;3.67;2.33;3.67;193;3.84;1.8;1;3;1;3;3;3;5;1;1;1;3;3;4;4;4;4;4;4;4;4;2;3;4;2;3;1;1;1;1;5;3;1;2;2;4;3;4;4;2;2;3;4;2;4;4;3;3;3;4;4;5;3;3;1;5;5;2;3;4;Gezondheid, Sport en Welzijn (GSW);Vrouw;21;Alkmaar;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;1;1;5;5;5;5;1.8;4.6;2.2;3;4;2;5;5;5;5;4;3.8;3.67;3.67;3.67;2.33;3.67;2.33;3.67;3.67;0;3.8;1.8;5;3;1;1;3;3;3;3;1;3;1;4;4;4;4;2;3;4;4;3;3;3;5;4;2;3;3;2;2;5;5;3;5;3;5;3;3;5;4;5;3;5;3;3;3;3;4;2;2;2;4;3;3;1;4;4;4;3;2;Creative Business (CB);Vrouw;20;Haarlem;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;2;2;4;4;5;2;2.2;3.8;1.8;4;4;4;4;5;5;2;5;2.6;2.33;3.67;5;3.67;2.33;3.67;2.33;3.67;45;3.8;1.8;5;1;1;1;3;1;3;1;1;1;1;4;4;2;4;2;3;3;2;1;1;2;4;1;1;3;1;1;1;5;2;4;2;3;4;4;5;2;2;3;2;4;3;4;1;1;2;2;3;2;2;2;1;1;4;3;2;3;3;Gezondheid, Sport en Welzijn (GSW);Vrouw;22;Haarlem;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;4;3;2;3;2;2;3.8;2.6;3.8;4;4;3;3;4;4;3;4;4.2;1;2.33;1;3.67;1;3.67;1;2.33;210;4.12;1.8;1;1;1;1;3;1;3;5;1;5;1;5;4;2;4;4;4;4;3;4;4;2;5;3;2;4;1;1;1;5;2;1;3;4;4;4;4;3;4;3;2;4;3;2;3;4;4;3;4;3;4;4;3;1;4;4;1;4;3;Creative Business (CB);Vrouw;20;Diemen;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;3;3;4;4;4;4;2.2;4.6;2.2;2;4;2;4;4;4;3;3;3.4;2.33;5;3.67;3.67;2.33;3.67;2.33;5;30;4;3.4;1;3;5;3;3;1;5;1;1;1;1;4;4;4;4;4;4;4;4;4;2;3;4;3;4;4;2;2;1;5;5;3;4;5;4;3;5;4;2;5;4;5;2;4;4;4;4;4;4;4;4;4;3;1;4;3;4;4;4;Gezondheid, Sport en Welzijn (GSW);Vrouw;24;Alkmaar;4;1;Havo;Met mijn partner / een relatie
2;3;3;4;3;4;2;3.8;3.8;3.4;2;3;2;4;5;2;2;5;3.8;2.33;2.33;1;3.67;2.33;3.67;1;2.33;30;3.6;1.8;1;1;1;5;1;1;3;1;1;1;1;4;5;4;3;3;2;3;3;2;2;3;4;4;4;4;2;2;1;5;2;4;3;1;1;2;4;3;3;4;2;3;3;2;4;3;4;4;4;3;4;3;3;3;4;4;3;3;4;Gezondheid, Sport en Welzijn (GSW);Man;21;Amsterdam;4;1;Vwo;Alleen
4;5;4;3;3;1;1;4.6;3.4;4.2;1;3;2;2;4;4;2;5;4.2;2.33;2.33;3.67;3.67;2.33;5;1;1;28;4.12;1.8;1;1;1;5;3;3;5;3;3;5;3;5;5;1;4;4;4;2;2;3;2;4;5;4;4;3;4;3;1;5;4;2;3;1;2;3;5;4;4;2;2;1;5;2;4;1;5;4;3;4;4;4;4;5;2;2;4;4;4;Techniek, Ontwerpen en Informatica (TOI);Man;21;Alkmaar;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;4;4;4;4;5;3;3.4;4.6;2.6;3;5;;5;5;5;4;4;4.2;1;3.67;1;3.67;1;5;1;1;15;3.52;3.4;1;5;1;1;1;1;1;1;1;1;1;5;4;1;5;4;3;4;3;3;4;2;4;1;2;2;3;3;1;5;3;1;3;3;1;1;4;5;4;3;3;3;3;3;4;3;3;2;2;1;2;2;4;1;3;3;2;2;2;Gezondheid, Sport en Welzijn (GSW);Vrouw;22;Amsterdam;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;4;4;2;2;4;4;2.6;4.2;3;;4;3;5;5;5;;4;3.4;1;2.33;3.67;3.67;2.33;3.67;2.33;1;5;3.72;5;5;3;1;3;3;3;5;1;1;5;1;4;4;2;4;4;4;2;2;3;3;2;4;4;4;3;3;4;3;5;5;3;2;2;4;4;3;3;4;2;2;2;3;3;3;4;2;2;2;2;4;3;3;1;4;3;4;3;4;Gezondheid, Sport en Welzijn (GSW);Vrouw;21;Haarlem;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;4;3;3;4;3;2;4.2;4.2;3.8;2;3;1;3;4;4;1;4;3.8;3.67;3.67;1;3.67;2.33;3.67;3.67;3.67;28;4.04;1.8;1;3;3;1;3;1;5;1;1;1;1;5;5;1;4;5;5;5;4;4;4;5;5;4;4;4;2;1;2;5;1;4;3;1;4;2;5;3;4;4;3;5;4;4;4;4;5;5;5;5;5;5;5;1;5;5;5;5;5;Techniek, Ontwerpen en Informatica (TOI);Vrouw;20;Alkmaar;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;4;4;3;3;3;3;4.2;3.4;3.8;;3;;3;3;4;1;4;3.8;2.33;3.67;2.33;3.67;1;3.67;2.33;2.33;30;4.36;1.8;1;1;1;3;3;3;3;3;1;5;1;3;5;2;4;4;4;5;4;3;3;4;5;3;5;4;5;3;3;5;2;2;2;3;3;2;4;3;4;3;3;4;3;3;5;3;4;4;4;4;4;3;3;1;5;5;4;4;4;Techniek, Ontwerpen en Informatica (TOI);Man;25;Delft;4;1;Vwo;Met mijn partner / een relatie
2;4;2;3;2;2;3;4.2;2.2;3.8;2;3;2;4;4;4;;4;5;1;1;1;5;1;5;1;2.33;26;3.8;1.8;1;3;3;3;3;3;1;5;1;1;1;4;5;2;4;5;4;5;5;5;5;4;5;3;4;4;5;2;4;5;1;2;1;1;1;2;4;4;4;2;2;3;2;4;3;2;5;4;5;4;5;3;4;1;4;5;4;4;5;Techniek, Ontwerpen en Informatica (TOI);Vrouw;21;Alkmaar;4;1;Vwo;Met mijn partner / een relatie
4;4;4;3;2;3;1;4.2;3.8;4.6;2;2;3;4;5;4;3;5;3.8;1;3.67;1;3.67;1;5;1;2.33;32;3.64;1.8;1;5;3;3;3;1;3;5;1;1;1;3;5;4;5;4;4;4;4;5;4;3;5;4;4;2;1;4;3;5;2;1;1;4;4;3;4;4;5;1;2;3;4;2;3;5;4;2;4;4;3;4;3;3;4;3;5;5;5;Creative Business (CB);Man;26;Haarlem;4;1;Havo;In een studentenhuis / met meerdere studenten samen
3;4;3;3;3;3;3;4.2;3.8;4.2;3;3;3;3;4;3;4;4;4.2;2.33;3.67;3.67;2.33;2.33;3.67;2.33;3.67;180;3.88;1.8;5;1;1;1;3;1;1;1;1;1;1;5;4;1;5;5;5;4;4;4;3;3;4;3;4;2;1;1;1;5;2;2;2;2;3;2;4;4;3;4;4;4;2;4;4;3;3;4;4;4;4;4;4;1;4;4;4;4;4;Gezondheid, Sport en Welzijn (GSW);Vrouw;26;Amsterdam;4;1;Mbo;Bij mijn ouder(s)/verzorger(s)
3;3;3;4;2;3;3;4.2;3;3;5;5;5;5;5;5;5;4;3.8;2.33;2.33;3.67;3.67;1;3.67;2.33;2.33;4;3.92;1.8;5;1;1;1;1;3;3;1;1;1;1;5;5;2;3;3;3;4;2;3;3;2;3;2;3;4;4;3;2;5;2;2;5;4;5;2;4;3;4;3;3;3;3;3;3;2;4;3;3;3;4;3;3;1;3;2;2;2;3;Gezondheid, Sport en Welzijn (GSW);Vrouw;24;Amsterdam;4;1;Mbo;Bij mijn ouder(s)/verzorger(s)
1;2;2;4;4;2;3;2.2;4.6;2.2;5;5;;4;3;3;;4;3.4;3.67;3.67;5;3.67;1;5;3.67;2.33;37;3.8;1.8;5;5;1;1;3;3;5;3;3;5;3;4;5;3;5;2;2;1;1;3;4;1;2;1;1;3;1;1;1;5;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;Techniek, Ontwerpen en Informatica (TOI);Man;22;Delft;4;1;Mbo;Alleen
3;4;3;3;2;4;3;3.4;2.2;3;5;4;3;2;4;2;2;4;3;3.67;2.33;3.67;1;5;2.33;2.33;3.67;240;4.24;1.8;1;3;5;5;1;1;3;1;1;5;1;4;4;2;3;3;4;3;3;4;2;3;5;3;3;3;1;1;1;5;3;5;2;2;2;4;4;2;4;3;2;2;3;2;4;4;3;4;3;3;4;4;4;1;4;3;2;2;3;Creative Business (CB);Vrouw;23;Rotterdam;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;4;3;3;3;4;4;3.8;4.6;3.8;4;5;4;5;5;4;3;4;3.8;3.67;3.67;1;2.33;2.33;3.67;2.33;3.67;177;3.84;1.8;1;1;1;5;1;1;3;1;1;1;1;4;5;3;4;5;5;5;5;5;4;4;5;4;4;3;1;1;1;5;4;4;3;1;3;4;4;4;3;3;3;4;3;3;4;5;4;5;5;5;4;4;2;1;5;4;2;2;4;Agri, Food and Life Sciences (AFL);Vrouw;21;Delft;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;4;3;2;1;1;3;4.2;1.4;3.4;2;2;1;1;1;1;;5;3.8;2.33;1;2.33;2.33;3.67;3.67;1;1;32;3.92;1.8;5;1;1;3;3;1;1;1;1;1;3;4;3;2;2;3;4;4;4;5;4;4;5;4;5;3;2;2;3;5;1;4;2;2;3;2;4;2;4;2;2;3;4;2;4;4;4;3;4;4;5;4;5;1;5;3;3;3;3;Techniek, Ontwerpen en Informatica (TOI);Man;22;Haarlem;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;3;3;3;3;4;1;2.6;4.2;3.4;5;2;5;3;3;5;4;4;2.2;5;5;5;1;3.67;1;5;2.33;150;4;1.8;1;1;1;5;5;5;3;1;1;3;1;5;4;2;4;3;3;4;3;4;3;2;4;3;3;2;2;2;2;5;4;4;3;4;4;2;5;3;3;3;3;2;3;4;2;3;3;2;2;4;4;2;2;1;3;2;2;2;3;Gezondheid, Sport en Welzijn (GSW);Vrouw;22;Den Haag;4;1;Vwo;Bij mijn ouder(s)/verzorger(s)
2;4;3;4;4;4;4;3.4;4.2;3.4;4;3;4;4;4;4;4;2;2.6;3.67;3.67;3.67;2.33;2.33;2.33;2.33;3.67;20;4;4.2;1;3;1;3;3;1;5;1;1;1;1;3;3;4;5;4;3;3;3;4;3;3;4;4;3;2;1;1;1;5;5;4;3;2;2;3;5;4;1;4;4;4;2;4;4;4;4;5;5;3;3;4;3;1;4;3;4;4;4;Agri, Food and Life Sciences (AFL);Man;19;Amsterdam;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;4;3;3;2;2;2;3.8;3.8;3.8;2;3;;2;3;3;1;3;3.8;2.33;1;2.33;3.67;2.33;3.67;1;1;30;3.4;1.8;1;1;1;1;5;1;5;3;3;5;3;4;4;2;5;4;3;2;2;3;2;3;5;4;3;3;1;3;1;5;2;2;3;3;3;3;3;3;3;3;3;4;3;3;2;2;5;4;4;3;4;3;3;1;3;3;3;3;4;Agri, Food and Life Sciences (AFL);Vrouw;22;Delft;4;1;Mbo;Bij mijn ouder(s)/verzorger(s)
1;2;2;3;4;2;1;1.8;1.8;2.2;1;2;3;2;2;1;2;5;4.2;1;2.33;1;5;1;5;1;2.33;30;3.68;1.8;1;1;1;1;3;1;3;1;1;1;1;3;3;4;5;2;3;3;4;5;4;4;5;5;4;4;1;1;1;5;2;1;4;1;1;1;3;4;5;1;1;2;5;2;4;1;3;2;5;3;2;1;1;1;5;5;4;3;4;Business, Finance and Law (BFL);Man;21;Alkmaar;4;1;Vwo;Bij mijn ouder(s)/verzorger(s)
3;4;4;3;2;3;3;4.2;3.8;4.2;;2;;;3;3;;4;3.8;1;2.33;2.33;3.67;1;3.67;1;2.33;30;3.88;1.8;1;3;1;1;3;3;3;1;3;1;1;4;4;3;4;4;4;4;4;4;3;3;5;4;4;4;4;2;3;5;3;2;3;2;4;3;4;3;3;3;3;4;3;3;4;4;4;4;4;4;5;4;4;1;4;4;4;4;4;Business, Finance and Law (BFL);Vrouw;23;Rotterdam;4;1;Mbo;Bij mijn ouder(s)/verzorger(s)
2;3;3;3;2;3;2;3.4;2.2;3;1;3;3;4;2;4;2;3;3.8;2.33;2.33;1;3.67;2.33;3.67;2.33;1;30;3.48;1.8;5;3;1;1;5;3;3;1;1;1;1;3;4;2;4;3;3;2;2;4;1;2;5;3;4;2;1;1;1;5;3;2;3;1;4;3;4;3;3;2;2;2;3;3;4;3;3;4;4;4;4;3;3;1;4;4;3;3;4;Business, Finance and Law (BFL);Man;21;Diemen;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;4;4;3;4;2;3;3.4;3.4;3.8;2;3;1;5;4;2;2;4;3;1;2.33;2.33;3.67;2.33;2.33;2.33;3.67;28;3.84;1.8;1;1;1;1;5;1;1;1;1;1;1;3;4;3;4;4;4;3;3;4;4;1;4;4;3;4;2;3;3;5;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;Techniek, Ontwerpen en Informatica (TOI);Man;23;Alkmaar;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;3;3;4;3;3;4;3.4;4.2;3.4;;3;;;;2;;3;3.4;2.33;3.67;5;2.33;1;2.33;1;3.67;172;3.92;3.4;5;3;1;1;3;1;3;1;3;1;1;3;3;3;4;4;4;2;2;3;1;3;4;4;4;4;3;3;1;5;4;3;2;2;1;1;4;3;1;5;4;4;1;5;3;4;5;3;4;4;4;4;4;5;3;2;4;3;3;Onderwijs en Innovatie (ONI);Vrouw;28;Rotterdam;4;1;Mbo;Met mijn partner / een relatie
2;4;3;4;3;1;4;1.8;5;2.6;;5;4;3;2;3;1;4;3.4;2.33;3.67;3.67;3.67;1;2.33;2.33;5;30;3.96;1.8;5;5;1;1;3;1;3;1;1;1;1;5;4;1;5;4;4;3;2;1;1;4;5;4;4;3;3;1;1;5;5;2;4;4;4;2;4;3;3;4;2;2;3;2;5;3;4;4;3;3;4;4;4;1;4;4;4;4;4;Onderwijs en Innovatie (ONI);Vrouw;23;Den Haag;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;2;2;5;3;4;4;2.2;5;2.6;4;5;;5;5;5;;1;2.2;3.67;5;3.67;2.33;2.33;2.33;2.33;5;30;3.6;2.6;1;1;5;5;1;1;3;1;1;1;1;4;4;3;4;3;3;4;4;4;4;1;4;2;3;1;1;1;1;5;5;3;2;3;1;4;4;5;3;3;3;3;3;3;4;2;3;2;4;3;3;3;2;1;5;5;2;3;4;Gezondheid, Sport en Welzijn (GSW);Vrouw;29;Rotterdam;4;1;Mbo;Alleen
2;2;2;4;2;3;2;3.8;5;2.6;3;5;5;5;5;5;;4;3.4;2.33;2.33;1;3.67;2.33;3.67;2.33;2.33;200;2.6;2.6;5;1;1;5;3;1;5;1;1;1;1;3;4;1;4;1;3;1;1;1;1;1;3;2;4;2;2;1;2;5;2;1;4;2;2;4;4;1;2;4;2;2;2;3;3;3;2;2;4;2;2;2;3;5;2;3;4;4;4;Creative Business (CB);Vrouw;23;Haarlem;4;1;Mbo;Bij mijn ouder(s)/verzorger(s)
2;3;2;4;4;4;4;3.4;4.2;2.6;2;3;3;3;5;5;4;5;2.6;3.67;5;5;2.33;3.67;2.33;3.67;3.67;0;2.76;1.8;1;3;1;3;1;1;5;1;1;1;1;4;5;4;5;3;5;4;1;3;1;2;3;1;3;2;1;3;1;5;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;Business, Finance and Law (BFL);Man;23;Rotterdam;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;4;3;4;4;5;4;4.2;4.6;3.4;3;4;3;4;4;4;4;3;3;2.33;3.67;3.67;3.67;2.33;3.67;2.33;5;15;4.16;3.4;5;3;3;3;3;1;5;1;3;3;3;4;5;3;5;4;4;4;3;3;3;3;5;3;4;2;3;3;1;5;5;3;2;3;3;3;5;4;3;4;4;4;3;3;5;4;3;3;4;4;4;4;4;1;4;4;4;4;4;Onderwijs en Innovatie (ONI);Vrouw;22;Dordrecht;4;1;Vwo;Bij mijn ouder(s)/verzorger(s)
2;2;1;5;5;4;5;2.6;4.2;2.2;1;4;3;5;5;5;2;3;3.4;3.67;5;3.67;2.33;2.33;2.33;3.67;5;30;4.16;1.8;1;5;1;1;5;1;1;3;1;1;1;5;5;4;5;2;2;4;2;2;2;3;5;4;3;5;2;5;4;5;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;Creative Business (CB);Vrouw;21;Den Haag;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;3;2;4;3;3;3;3.4;3.8;3;;4;;4;;4;4;4;3.4;2.33;2.33;3.67;2.33;2.33;2.33;1;2.33;9;4.16;1.8;1;1;1;1;1;1;5;1;1;1;1;4;3;2;4;2;4;3;1;2;3;2;3;1;1;1;1;4;3;5;4;3;4;4;1;2;5;4;4;3;3;4;3;2;4;4;3;2;3;2;3;3;3;1;3;3;2;3;3;Onderwijs en Innovatie (ONI);Vrouw;55;Den Haag;4;1;Anders, namelijk (vul in):;Anders
2;2;2;4;4;4;4;2.2;3;2.2;2;2;2;3;3;2;3;4;3;2.33;3.67;1;2.33;1;2.33;1;3.67;30;3.8;1.8;1;3;1;1;1;1;1;1;1;1;1;3;4;3;4;2;3;3;4;2;3;3;5;3;3;1;1;1;1;5;4;3;2;4;3;4;4;4;2;4;4;4;3;3;3;3;4;4;4;3;3;3;3;3;3;3;4;3;3;Gezondheid, Sport en Welzijn (GSW);Vrouw;20;Amsterdam;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;3;3;3;3;2;4;2.2;3.8;2.2;3;4;3;4;4;4;2;4;3.4;3.67;3.67;3.67;2.33;3.67;2.33;2.33;3.67;30;3.8;1.8;5;5;1;5;3;1;5;1;1;1;1;3;4;3;4;3;3;4;4;4;4;4;4;4;3;4;4;3;4;5;3;3;4;3;4;4;4;3;3;4;4;4;3;4;3;3;3;3;4;3;4;3;3;1;4;4;3;4;4;Creative Business (CB);Vrouw;21;Rotterdam;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
2;2;1;3;2;2;3;1.8;2.6;2.2;2;2;2;3;2;4;1;4;3.4;2.33;1;3.67;5;1;3.67;1;3.67;30;3.68;1.8;5;3;1;3;3;1;3;3;3;1;1;2;2;5;4;3;4;3;4;3;2;3;4;3;4;2;1;1;3;3;4;1;3;2;4;2;1;1;4;2;2;2;4;2;4;4;4;3;5;5;4;5;4;1;5;5;5;4;5;Creative Business (CB);Man;21;Haarlem;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
3;3;3;4;2;1;4;3.4;3.8;3.4;3;5;4;5;4;5;4;4;4.6;2.33;2.33;2.33;5;2.33;3.67;1;2.33;30;3.76;1.8;1;5;1;1;1;1;1;1;1;1;1;4;4;3;4;3;3;3;2;4;3;2;4;2;3;2;1;1;1;5;3;2;4;3;4;3;3;4;3;4;3;4;3;3;3;3;3;3;4;3;4;2;2;1;4;2;2;3;3;Business, Finance and Law (BFL);Man;21;Den Haag;4;1;Havo;Bij mijn ouder(s)/verzorger(s)
