StudentID;Jaar;Bevl_1;Bevl_2;Bevl_3;Burn1_1;Burn1_2;Burn1_3;Burn1_4;Mot_Stress_1;Mot_Stress_2;Mot_Stress_4;Onnodige_stress_1;Onnodige_stress_2;Onnodige_stress_3;Onnodige_stress_4;Onnodige_stress_5;Onnodige_stress_6;Onnodige_stress_7;Onnodige_stress_8;Onnodige_stress_9;Onnodige_stress_10;Leefst;Cantrill_1;Q297_1;Depr_1;Depr_2;Depr_3;Depr_4;Depr_5;Depr_6;Depr_7;Depr_8;Studiejaar;StPunt_beh;Cijfer_huidig_1;Vertr;StopInt;Hulp_1;Hulp_2;Hulp_3;Bekendgebruik_1;Bekendgebruik_2;Bekendgebruik_3;Bekendgebruik_4;Bekendgebruik_5;Bekendgebruik_6;Bekendgebruik_7;Cogn_Eng1_1;Cogn_Eng1_2;Cogn_Eng1_3;Cogn_Eng1_4;Cogn_Eng1_5;Cogn_Eng1_6;Cogn_Eng2_1;Cogn_Eng2_2;Cogn_Eng2_3;Cogn_Eng2_4;Cogn_Eng2_5;Cogn_Eng2_6;Cogn_Eng2_7;Cogn_Eng2_8;Partici1_1;Partici1_2;Partici1_3;Partici1_4;Geslacht;Leeftijd;Vooropleid;Locatie;Domein;Opleidingsvorm;Stopint2;Betrok_Ouders;Werk_1;Uitwissel
1177;2025;4;4;5;2;1;3;3;3.8;2.6;4.2;4;4;4;3;4;5;3;4;5;5;3;4.6;3.8;2.33;2.33;2.33;3.67;2.33;2.33;2.33;3.67;3;2.6;3.88;2.6;0;1;1;1;3;3;3;3;3;3;3;3;4;2;4;4;3;5;3;4;3;2;5;4;4;3;1;5;1;Vrouw;19;Havo;Rotterdam;Business, Finance and Law (BFL);Voltijd;5;4;2.6;0
1178;2025;3;4;3;3;2;4;4;3;4.2;3.4;4;3;3;5;5;4;4;3;3;3;4;4.6;3.4;2.33;1;2.33;5;1;5;1;2.33;3;6.2;4.2;2.6;0;3;1;1;3;3;3;1;1;1;1;3;3;3;4;4;4;4;3;4;4;2;4;3;4;2;1;2;1;Vrouw;21;Havo;Rotterdam;Business, Finance and Law (BFL);Voltijd;5;4;1.4;0
1179;2025;3;5;5;2;2;1;1;5;3.8;5;2;3;2;5;5;5;1;2;5;1;3;3.8;3.4;2.33;1;2.33;3.67;2.33;3.67;2.33;1;3;4;4.24;1;0;1;1;5;3;1;1;3;1;1;1;5;5;1;5;5;5;4;4;3;2;2;5;4;4;3;1;2;2;Vrouw;23;Mbo;Rotterdam;Business, Finance and Law (BFL);Voltijd;5;5;1;0
1180;2025;3;3;3;2;3;2;3;3.4;3;3.8;4;3;3;3;4;3;2;2;3;2;4;3.8;4.2;1;2.33;1;3.67;1;2.33;1;1;3;3.53;3.88;1;0;1;1;1;3;1;3;1;1;3;1;4;5;2;4;3;3;4;3;4;4;2;4;2;3;3;2;2;2;Vrouw;21;Havo;Rotterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.48;0
1181;2025;2;3;3;4;2;4;5;3.4;4.2;3.4;5;4;2;5;5;5;3;5;4;4;5;2.6;3.4;3.67;5;3.67;2.33;5;2.33;3.67;5;3;3;4;1;1;1;1;1;3;3;5;1;1;1;1;3;4;1;3;2;2;2;1;4;3;4;4;2;3;3;1;1;1;Vrouw;20;Havo;Rotterdam;Creative Business (CB);Voltijd;5;4;4.2;0
1182;2025;1;3;2;4;3;4;4;2.2;3.4;2.6;3;5;3;;5;;2;;;2;1;2.6;3.4;1;5;5;2.33;3.67;2.33;2.33;5;3;3;4.16;1;1;1;1;1;3;1;3;5;1;5;1;4;3;4;4;4;4;3;3;4;4;2;5;3;2;2;3;4;3;Vrouw;20;Mbo;Rotterdam;Creative Business (CB);Voltijd;5;4;2.6;0
1183;2025;4;4;4;3;3;1;1;4.6;3.4;3.8;;3;;;;;3;2;2;3;4;3.8;3;1;2.33;2.33;3.67;1;3.67;1;1;3;11;4.16;1;0;1;1;1;3;3;3;1;1;1;1;5;5;2;5;4;5;4;4;4;4;2;5;3;3;2;3;1;1;Vrouw;50;Mbo;Den Haag;Onderwijs en Innovatie (ONI);Deeltijd;5;;2.28;0
1184;2025;4;5;4;2;2;3;3;4.6;2.2;4.6;3;2;1;2;2;3;1;2;2;2;3;3.8;3.4;1;2.33;3.67;3.67;1;3.67;2.33;2.33;3;1.33;4.8;1;0;1;1;1;3;1;5;1;1;1;1;4;4;2;5;5;5;3;3;2;2;3;4;3;4;3;3;3;1;Vrouw;39;Havo;Den Haag;Gezondheid, Sport en Welzijn (GSW);Deeltijd;5;5;2.28;0
1185;2025;2;3;2;3;3;2;3;3;4.2;2.6;2;3;1;5;3;3;2;5;4;1;5;3.8;3.8;1;2.33;1;3.67;1;3.67;2.33;3.67;3;7.13;3.84;1;0;5;1;1;3;3;1;1;1;1;1;5;5;1;5;3;4;5;5;4;4;3;4;3;3;3;1;1;1;Vrouw;19;Havo;Den Haag;Onderwijs en Innovatie (ONI);Voltijd;5;4;1.64;0
1186;2025;3;4;3;2;2;2;3;4.2;3.4;3.8;4;3;4;4;4;5;;2;3;3;4;3.8;4.2;2.33;2.33;2.33;3.67;1;3.67;2.33;2.33;3;3;4;1;0;3;1;1;3;3;3;1;1;1;1;4;4;2;4;4;4;4;2;3;4;2;4;3;3;2;4;2;1;Vrouw;23;Havo;Den Haag;Creative Business (CB);Voltijd;5;4;2.12;0
1187;2025;3;3;3;3;2;2;3;3.8;3.4;3.8;3;3;;2;3;3;1;4;4;1;4;4.2;3.8;1;2.33;2.33;3.67;2.33;3.67;1;2.33;3;3;3.52;1;0;1;1;1;3;1;3;1;1;5;1;3;5;3;4;5;5;4;3;2;4;3;5;5;4;3;1;3;1;Man;24;Vwo;Den Haag;Business, Finance and Law (BFL);Voltijd;5;2;1.8;0
1188;2025;2;3;3;5;5;3;4;4.2;2.6;1.4;5;5;;2;5;;;2;5;1;4;3.8;3.8;3.67;5;5;2.33;1;2.33;2.33;1;3;1.8;3.72;1;1;1;1;1;3;3;3;1;1;1;1;5;5;1;4;4;3;4;4;3;4;3;5;3;4;2;3;2;1;Vrouw;20;Vwo;Den Haag;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;1;2.6;0
1189;2025;4;4;4;4;4;4;3;4.6;4.6;4.2;3;5;3;5;5;5;;2;5;2;4;4.2;4.2;3.67;2.33;5;2.33;2.33;3.67;5;2.33;3;11;4.12;1;0;1;1;3;3;3;5;1;1;1;1;5;5;2;5;5;5;5;5;5;5;2;5;5;5;3;2;1;1;Vrouw;19;Havo;Den Haag;Onderwijs en Innovatie (ONI);Voltijd;5;5;1.64;0
1190;2025;4;4;3;1;1;3;2;3.8;2.2;4.2;2;4;;;4;;;2;;;2;4.2;3.8;2.33;2.33;3.67;2.33;2.33;3.67;3.67;1;3;1.67;3.52;1;0;1;1;1;3;3;5;3;3;1;1;3;2;3;4;4;4;4;4;2;4;4;4;4;4;2;1;3;4;Man;20;Havo;Delft;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;4;1.64;0
1191;2025;3;4;3;1;1;2;2;3.8;2.6;4.2;1;2;1;3;4;1;3;1;2;1;4;4.2;3.4;1;1;2.33;3.67;1;3.67;1;1;3;10.67;3.6;1;0;1;1;1;3;1;3;3;1;1;1;2;4;1;4;4;5;4;4;5;3;3;5;3;4;2;1;1;1;Man;20;Mbo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;3;2.6;0
1192;2025;3;3;3;3;3;3;2;4.6;3.4;3.8;;3;;2;2;3;;3;3;;4;4.2;4.2;1;2.33;2.33;3.67;1;3.67;1;1;3;2.33;3.68;4.2;0;1;1;1;3;1;3;1;1;3;1;4;4;4;4;4;4;3;3;3;3;3;4;4;3;3;2;3;1;Man;51;Vwo;Delft;Agri, Food and Life Sciences (AFL);Deeltijd;5;;4.2;0
1193;2025;3;4;3;3;3;3;2;4.2;2.2;4.2;4;4;1;1;3;5;1;4;5;5;4;4.6;4.2;1;2.33;2.33;5;1;3.67;2.33;2.33;3;3.67;3.8;1;0;3;1;1;3;3;5;1;1;1;1;4;4;3;4;4;4;4;3;4;4;3;5;3;3;3;3;2;2;Vrouw;21;Vwo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;3;1.8;0
1194;2025;1;2;2;3;2;2;1;2.2;1;1.8;3;4;2;2;;;1;;;2;4;4.2;3.4;1;1;2.33;5;1;5;1;2.33;3;8.33;3.44;1.8;1;5;1;1;3;1;1;1;1;1;1;4;5;3;5;4;5;5;5;5;5;4;5;3;4;2;1;4;1;Vrouw;20;Vwo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;5;2.04;0
1195;2025;2;4;4;4;4;5;3;3.4;3.8;3.4;2;4;;;5;3;;3;4;4;3;3.8;3.8;2.33;3.67;2.33;2.33;2.33;2.33;2.33;3.67;3;3.73;4.2;1;0;1;1;1;3;3;3;3;1;3;1;4;4;4;4;4;3;4;4;4;4;2;4;3;3;3;1;2;1;Vrouw;19;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;3;1.72;0
1196;2025;3;3;3;3;3;4;3;4.2;4.2;3.8;2;3;4;3;5;5;1;3;4;3;4;3.8;4.2;2.33;3.67;1;3.67;2.33;3.67;2.33;2.33;3;3.73;4.32;1;0;1;1;1;3;3;3;3;1;5;1;4;4;3;3;5;5;4;4;4;4;3;5;3;3;3;1;2;2;Vrouw;19;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;4;1;0
1197;2025;3;3;3;3;1;2;3;4.2;3;3.4;1;3;1;3;4;4;1;1;4;3;4;3.4;4.2;2.33;2.33;2.33;3.67;2.33;2.33;2.33;2.33;3;11.4;3.8;1;0;1;1;1;3;1;1;1;1;1;1;4;5;2;4;3;3;4;2;2;3;3;5;3;3;2;4;1;1;Man;21;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;5;1;0
1198;2025;2;3;1;4;2;1;4;2.2;3.4;2.6;2;3;2;1;3;2;1;2;4;1;2;3.4;3.8;2.33;3.67;3.67;2.33;2.33;2.33;1;5;3;11.53;3.8;1;0;1;1;1;3;3;3;3;1;5;1;2;5;2;4;3;4;4;3;4;4;2;5;2;2;3;1;3;1;Man;21;Vwo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;1;1;0
1199;2025;2;3;3;4;4;4;2;3.4;3.8;3;3;5;4;5;5;5;2;3;5;2;4;3.4;3.4;1;2.33;2.33;3.67;2.33;2.33;1;1;3;11.4;3.76;1;1;1;1;1;3;3;3;3;3;3;1;4;5;2;4;3;3;4;4;4;4;3;5;3;3;4;5;5;5;Vrouw;19;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;3;1.4;0
1200;2025;4;3;4;3;1;1;2;4.2;2.6;3.8;1;2;1;2;3;2;1;2;2;1;4;3.8;4.2;1;2.33;1;3.67;2.33;5;1;2.33;3;2.33;3.6;1;0;5;1;1;3;1;1;3;1;3;1;4;4;3;4;5;4;3;3;4;3;3;4;4;4;3;2;3;2;Man;20;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;3;2.84;0
1201;2025;1;3;4;4;4;5;4;3.4;4.2;2.6;2;3;;;3;4;2;3;;;4;3.4;4.2;3.67;5;5;2.33;2.33;2.33;3.67;5;3;3;3.84;1;1;5;1;3;3;1;1;1;1;1;1;4;4;3;4;3;3;3;2;3;2;2;5;3;2;1;1;1;1;Vrouw;23;Havo;Dordrecht;Onderwijs en Innovatie (ONI);Voltijd;5;5;1.72;0
1202;2025;2;3;3;4;3;3;3;2.2;4.2;3.4;3;2;;3;;4;;1;1;2;4;3;4.2;2.33;3.67;3.67;2.33;2.33;2.33;2.33;3.67;3;1.33;4;4.2;0;1;1;1;3;3;3;1;1;1;5;3;5;4;5;4;4;4;3;4;3;3;5;2;4;2;1;2;1;Vrouw;20;Havo;Dordrecht;Onderwijs en Innovatie (ONI);Voltijd;5;4;1.4;0
1203;2025;3;4;3;4;4;3;4;5;4.2;3.8;2;2;2;2;4;3;2;2;5;1;4;3.8;4.6;2.33;3.67;2.33;3.67;2.33;3.67;2.33;3.67;3;3;3.76;1;1;1;1;5;3;3;3;1;1;1;1;5;4;3;5;5;5;5;4;5;4;3;5;5;3;4;3;4;5;Vrouw;24;Havo;Groningen (Verloskunde Academie);Verloskunde Academie;Voltijd;5;4;1.64;0
1204;2025;3;4;3;2;2;2;2;3.8;2.6;3.8;2;2;2;2;3;3;;2;2;2;4;3.8;3.8;1;1;2.33;3.67;1;3.67;1;2.33;3;3.2;3.96;1;0;1;1;1;3;3;3;1;1;1;1;4;4;2;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;Vrouw;24;Havo;Groningen (Verloskunde Academie);Verloskunde Academie;Voltijd;5;4;1.64;0
1205;2025;4;4;4;1;1;2;1;4.6;3.4;5;2;2;;3;2;2;3;1;2;2;5;4.2;3.4;1;1;2.33;5;1;5;1;2.33;4;5;4;1;0;1;1;1;3;1;3;1;1;1;1;4;5;1;5;5;4;5;5;4;3;4;5;3;4;4;3;2;1;Vrouw;24;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;2.2;0
1206;2025;3;4;3;4;2;2;3;3.8;3.8;3;;3;;4;4;4;;3;1;2;4;3;3.8;3.67;3.67;2.33;2.33;1;3.67;2.33;5;4;4;3.84;1;0;1;1;1;3;1;3;3;1;3;1;3;5;3;5;4;4;4;4;4;3;4;4;3;4;4;4;2;1;Vrouw;26;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.24;0
1207;2025;3;4;3;3;2;1;2;3.8;2.6;3.8;2;1;;;3;3;4;1;3;1;4;3.8;3.4;2.33;2.33;1;3.67;1;3.67;1;2.33;4;1.8;4.12;1;0;1;1;1;3;3;3;1;1;1;1;4;4;2;4;4;4;3;4;3;3;2;4;3;3;1;2;1;1;Man;21;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;4;1.56;0
1208;2025;3;4;4;3;3;2;2;3.8;3.4;3.4;2;3;2;2;3;2;;3;2;4;3;3.8;3.4;2.33;2.33;1;2.33;1;2.33;1;1;4;1;3.8;1;0;1;1;1;3;1;3;1;1;1;1;4;4;3;3;4;4;4;3;4;3;3;4;3;3;2;2;2;2;Man;22;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;3;1;0
1209;2025;3;4;3;3;2;2;3;4.2;2.2;3.4;2;3;1;2;2;3;1;2;3;1;3;4.2;3.4;2.33;1;1;5;2.33;3.67;1;1;4;5;3.92;1;0;1;1;1;3;1;3;5;1;1;1;3;3;2;4;4;4;4;3;4;4;3;4;3;4;3;1;2;2;Man;25;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;4;1;0
1210;2025;1;5;3;3;3;4;4;3.8;3;3.8;3;2;1;1;1;2;1;2;2;3;4;4.2;3.8;2.33;3.67;2.33;3.67;1;3.67;2.33;5;4;1.67;4.4;1;0;1;1;1;3;3;3;1;1;1;1;4;5;3;5;5;5;5;5;5;5;5;5;5;5;3;3;1;2;Vrouw;24;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;4;1;0
1211;2025;3;4;4;3;4;4;4;3.8;3;3.4;2;3;;3;3;4;2;3;2;4;4;3.8;3.4;1;2.33;2.33;2.33;1;2.33;2.33;3.67;4;1.8;4.6;1;0;1;1;1;3;3;3;3;1;1;1;4;5;2;4;3;3;3;2;3;4;3;4;1;3;1;1;1;1;Vrouw;22;Vwo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;3;1;0
1212;2025;2;2;2;3;3;5;4;3.8;4.2;2.6;4;2;1;4;5;3;2;1;3;4;4;4.2;3.8;2.33;3.67;5;2.33;1;3.67;2.33;3.67;4;11;3.84;1;0;3;1;1;3;1;3;1;1;5;1;4;4;3;5;3;3;4;3;4;4;2;4;2;3;2;1;4;1;Vrouw;21;Havo;Amsterdam;Business, Finance and Law (BFL);Voltijd;5;5;1;0
1213;2025;2;4;3;3;4;3;4;3.4;3.8;3.8;2;2;2;3;3;3;3;3;3;3;4;3.8;3.8;1;2.33;2.33;3.67;1;3.67;1;2.33;4;3;3.4;3.4;0;1;1;3;3;5;3;1;1;1;1;4;5;3;5;5;5;5;5;5;5;4;5;4;4;3;1;2;2;Vrouw;22;Havo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;1.64;0
1214;2025;3;4;2;4;4;4;4;2.6;3.8;2.6;5;5;2;5;5;5;2;4;5;4;4;3.8;4.2;3.67;3.67;3.67;2.33;2.33;2.33;3.67;3.67;4;3;4.2;1;1;1;1;1;3;3;3;3;3;3;3;3;5;3;4;2;2;2;2;3;2;3;4;3;3;2;3;2;2;Vrouw;23;Mbo;Amsterdam;Creative Business (CB);Voltijd;5;5;1.96;0
1215;2025;2;2;4;4;4;4;3;1.8;4.2;2.2;;2;;1;2;2;;2;1;1;4;2.2;3.4;3.67;2.33;2.33;2.33;3.67;1;3.67;2.33;4;1.8;3.96;1;0;1;1;1;3;3;3;1;1;1;3;4;1;2;4;3;4;2;3;3;2;2;4;2;3;4;4;1;1;Man;24;Mbo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;2;1;0
1216;2025;4;4;4;3;2;4;3;4.2;3.4;4.2;4;4;4;3;5;4;2;3;4;2;4;4.2;3.8;1;2.33;2.33;5;1;5;2.33;2.33;4;3;4.04;1;0;1;1;1;3;1;3;1;1;1;1;5;5;2;4;4;4;4;4;3;3;3;5;3;3;4;2;2;1;Vrouw;21;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;3;1.8;0
1217;2025;2;3;4;4;4;4;4;3.4;4.2;3;3;5;3;3;5;5;5;4;5;3;2;3.4;4.2;3.67;3.67;3.67;2.33;3.67;2.33;5;3.67;4;3;3.8;1;0;3;5;5;3;1;5;1;1;1;1;5;5;2;5;5;5;4;4;5;4;2;5;3;4;2;1;1;1;Vrouw;27;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.96;0
1218;2025;2;3;3;3;3;3;3;2.6;3.4;3.4;3;2;2;1;1;2;2;2;2;2;4;3;3.8;2.33;3.67;3.67;2.33;2.33;1;1;1;4;3;3.8;1;0;1;1;1;3;3;5;5;5;1;1;4;5;3;4;4;4;4;3;4;4;3;5;3;4;2;1;1;1;Man;23;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;3;2.36;0
1219;2025;2;3;2;3;2;4;3;2.6;3.4;3;1;4;2;3;5;4;4;2;5;4;4;3.4;4.2;2.33;3.67;3.67;2.33;1;2.33;2.33;3.67;4;3;4.08;1;0;3;1;1;3;1;5;1;1;1;1;4;5;1;5;4;5;5;5;5;5;3;5;4;4;1;1;1;1;Vrouw;25;Mbo;Amsterdam;Business, Finance and Law (BFL);Voltijd;5;3;2.2;0
1220;2025;3;4;4;5;4;5;5;2.6;4.2;3;4;3;1;3;2;4;2;5;5;4;4;3;4.2;2.33;3.67;3.67;3.67;1;2.33;1;3.67;4;3;4.04;1;0;1;5;3;3;3;3;1;1;1;1;4;5;3;4;4;4;5;5;5;5;3;4;3;4;4;1;2;2;Man;21;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;4;1.48;0
1221;2025;3;4;4;3;3;4;2;4.2;3.8;3.8;4;4;4;5;5;4;3;4;5;3;4;3;4.2;5;3.67;3.67;2.33;2.33;2.33;5;3.67;4;11;3.8;1;0;1;3;3;3;3;1;3;3;1;1;5;5;2;5;5;5;4;3;3;2;4;4;4;4;3;1;1;1;Vrouw;22;Havo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.96;0
1222;2025;2;5;5;5;5;4;5;4.2;5;1;3;4;5;4;5;4;;3;4;5;4;3.4;4.2;5;5;3.67;3.67;3.67;2.33;3.67;3.67;4;15;3.88;1;1;5;5;3;3;3;5;1;1;1;1;4;4;3;4;4;4;5;5;5;5;5;4;4;4;2;2;1;1;Vrouw;20;Havo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1;0
1223;2025;2;3;2;2;2;3;5;2.6;2.2;3;1;2;1;3;3;5;2;4;3;4;4;3.8;4.2;2.33;3.67;1;5;1;3.67;1;3.67;4;2.73;4.2;5;1;3;1;1;3;3;3;3;1;1;1;3;5;2;3;3;5;2;3;4;4;4;5;5;4;4;1;2;1;Man;22;Havo;Amsterdam;Creative Business (CB);Voltijd;5;4;1.64;0
1224;2025;3;3;4;3;3;4;2;3.8;5;3.8;2;2;;;4;3;3;4;4;5;4;4.2;4.6;1;2.33;3.67;2.33;1;2.33;2.33;1;4;3;4.2;1;0;1;5;5;3;3;3;5;1;5;1;5;5;2;5;4;4;4;4;4;4;3;5;4;4;2;3;1;1;Vrouw;23;Anders, namelijk (vul in):;Amsterdam;Creative Business (CB);Voltijd;5;1;3.72;0
1225;2025;4;5;3;2;2;2;3;4.2;3.4;3.4;3;5;2;4;4;2;3;3;5;4;4;4.6;2.6;2.33;2.33;1;3.67;1;3.67;2.33;2.33;4;10.33;3.8;1;0;3;1;1;3;3;3;3;3;3;3;5;5;3;5;3;5;3;4;4;4;3;3;2;4;2;1;1;1;Vrouw;32;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Deeltijd;5;4;3.56;0
1226;2025;2;3;3;2;4;2;4;2.6;4.2;3.4;2;5;1;5;5;5;3;4;5;3;4;3.8;3.4;3.67;2.33;5;3.67;1;3.67;2.33;5;4;3;3.44;1;1;1;1;1;3;1;5;1;1;1;1;3;4;4;5;2;4;5;5;4;4;4;5;4;3;2;1;1;1;Vrouw;20;Havo;Amsterdam;Onderwijs en Innovatie (ONI);Voltijd;5;5;2.6;0
1227;2025;2;3;3;4;4;4;5;2.2;4.2;3.4;5;5;5;5;5;3;1;4;3;5;4;4.2;3.4;2.33;2.33;3.67;3.67;1;3.67;1;2.33;4;3;3.96;1;0;1;1;1;3;3;3;1;1;1;1;4;3;1;3;3;2;2;3;3;3;1;2;3;3;2;3;3;3;Vrouw;22;Havo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;4.2;0
1228;2025;3;3;4;5;5;4;2;3.8;4.2;3.4;4;3;3;4;4;1;2;4;3;4;4;3.4;3.4;1;1;5;5;2.33;2.33;2.33;1;4;3;3.52;1;0;1;1;1;3;3;5;1;1;1;1;5;4;3;4;4;4;5;3;3;4;3;4;3;4;1;1;1;1;Vrouw;23;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;3.08;0
1229;2025;4;3;2;1;1;1;2;4.2;2.2;3.4;1;3;1;4;4;3;3;1;3;1;2;4.2;3.4;1;1;2.33;5;1;5;2.33;1;4;2.47;3.6;2.6;0;1;1;1;3;1;3;3;1;1;1;3;4;2;4;3;5;3;3;4;5;3;5;1;4;3;1;1;3;Man;20;Havo;Alkmaar;Business, Finance and Law (BFL);Voltijd;5;5;1.96;0
1230;2025;3;4;4;1;1;1;1;3.8;1.4;4.2;1;1;1;2;1;1;1;1;1;1;4;3.8;3.8;1;1;2.33;3.67;1;3.67;1;2.33;4;15.13;3.92;1;0;1;1;1;3;1;3;1;1;1;1;3;4;2;4;4;4;4;3;4;4;3;4;3;3;2;3;1;1;Man;21;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;3;1;0
1231;2025;2;3;3;3;3;2;4;1.8;2.2;2.6;2;3;2;3;3;4;2;5;3;2;4;3.8;3.4;2.33;3.67;1;3.67;1;2.33;2.33;3.67;4;3;3.8;1;0;1;1;1;3;3;3;1;1;1;1;3;4;2;3;3;4;4;3;3;4;3;5;4;3;2;1;2;4;Man;21;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;3;1;0
1232;2025;3;3;2;3;3;2;3;3;3.4;3.4;2;2;2;3;3;3;3;2;2;2;4;3.4;4.2;2.33;3.67;1;2.33;2.33;2.33;2.33;3.67;4;1;1;4.2;0;3;1;3;3;1;5;3;1;1;1;3;4;4;3;3;3;3;3;3;2;2;4;2;3;1;1;1;1;Vrouw;20;Havo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;1.4;0
1233;2025;3;3;2;2;2;2;2;3.8;2.6;3.8;;3;;;;;2;;;;4;4.2;4.6;1;1;2.33;3.67;2.33;3.67;1;5;4;3;3.72;1;0;5;1;1;3;1;3;5;1;1;1;3;4;4;4;4;5;3;2;4;3;3;5;4;3;3;1;3;3;Man;23;Mbo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;4;2.36;0
1234;2025;2;4;4;2;2;2;2;3.8;3.4;3.8;2;3;3;3;4;4;2;2;4;3;4;3.8;4.2;2.33;2.33;2.33;3.67;1;3.67;1;2.33;4;3;3.88;1;0;1;1;1;3;3;3;3;1;1;1;4;5;1;4;4;4;3;4;4;4;4;5;3;4;3;1;3;1;Vrouw;20;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;3;4.28;0
1235;2025;2;2;2;4;1;3;1;1.8;3.8;2.2;1;4;1;5;4;4;1;1;4;1;5;4.6;3.8;2.33;1;1;5;2.33;5;2.33;2.33;4;14.07;4.2;1;0;3;5;5;3;3;3;1;1;1;1;3;4;2;4;2;2;4;4;3;4;3;4;2;3;3;4;2;3;Man;21;Havo;Alkmaar;Business, Finance and Law (BFL);Voltijd;5;3;3;0
1236;2025;2;3;2;2;2;2;4;3;2.2;3;3;3;2;4;3;2;2;3;3;3;3;3.4;3.4;2.33;2.33;1;3.67;2.33;2.33;2.33;2.33;4;3.67;3.8;1;0;5;1;1;3;1;5;1;1;1;1;3;4;3;4;3;3;3;3;2;2;1;4;1;2;1;1;1;1;Vrouw;22;Mbo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;2.6;0
1237;2025;2;3;3;4;4;3;3;2.2;4.6;2.6;2;3;2;4;4;4;2;3;4;4;3;3.4;4.2;2.33;3.67;2.33;2.33;1;2.33;2.33;3.67;4;11.33;3.8;1.8;0;1;1;1;3;1;3;1;1;1;1;4;3;3;4;4;4;3;4;4;2;2;4;3;3;2;2;1;1;Vrouw;23;Havo;Alkmaar;Onderwijs en Innovatie (ONI);Voltijd;5;4;1.48;0
1238;2025;3;3;3;4;4;4;3;3.8;2.6;3;;2;3;5;3;3;;;;4;5;4.2;3.8;3.67;5;1;2.33;2.33;3.67;2.33;3.67;4;4;3.84;1;0;3;1;1;3;1;5;1;1;1;1;4;4;3;3;4;4;3;3;1;2;3;5;5;4;2;2;1;1;Vrouw;23;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;4;1.72;0
1239;2025;3;5;4;4;2;2;2;4.2;4.2;3.8;3;4;3;4;4;4;2;3;5;1;4;3.8;4.6;2.33;3.67;1;3.67;1;2.33;2.33;2.33;4;3;4.12;1.8;0;5;3;3;3;1;5;1;1;1;1;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4;4;4;1;Vrouw;26;Mbo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;3;0
1240;2025;4;3;2;1;1;1;3;4.2;2.2;3.4;1;3;1;1;1;1;1;2;1;1;2;4.2;3.4;1;1;1;5;2.33;5;1;1;4;3;3.6;1;0;1;1;1;3;3;3;5;1;1;1;4;4;3;5;3;4;2;3;1;2;2;5;3;3;2;1;2;1;Man;20;Havo;Alkmaar;Business, Finance and Law (BFL);Voltijd;5;3;2.36;0
